plot_id,loc_name,long_in_degrees,lat_in_degrees,start_date,end_date,climate_classification,depth_in_m,temp_degC_percentage_missing_values,no_of_data,net_no_of_data,daily_a_mean,daily_gm_mean,daily_median,daily_ninetieth_perc,weekly_a_mean,weekly_gm_mean,weekly_median,weekly_ninetieth_perc,biweekly_a_mean,biweekly_gm_mean,biweekly_median,biweekly_ninetieth_perc,monthly_a_mean,monthly_gm_mean,monthly_median,monthly_ninetieth_perc,annual_a_mean,annual_gm_mean,annual_median,annual_ninetieth_perc,contributor,database,study,spatial_blocks,duration_in_years
71,"Tasmania, Eddystone Point",148.3467,-40.9851,6/1/2005 22:52,1/28/2010 12:00,Temperate,11,0.030989601,29042,29033,0.347736502,0.235589241,0.286,0.7417,0.883102459,0.742993884,0.823,1.5572,1.20195122,1.058935194,1.101,1.9524,1.766578947,1.621653425,1.573,2.8704,7.1098,6.921725663,6.483,9.0702,Porteus Michael,IMAS Data Portal,Porteus Michael,spatial_block_14,4.661773212
76.1,"Germany, Fehmarn",11.15,54.6,11/15/2012 14:29,8/10/2020 18:29,Temperate,1,62.37003171,67805,25515,0.705716862,0.50063589,0.51,1.482,1.908383234,1.509827002,1.57,3.672,2.738705882,2.224232039,2.56,5.114,3.948809524,3.326206111,4.08,6.834,15.17,13.52624023,17.86,21.872,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.740182648
76.2,"Germany, Fehmarn",11.15,54.6,11/15/2012 13:29,8/10/2020 18:29,Temperate,3,64.65062089,67806,23969,0.631260745,0.459802421,0.47,1.278,1.703459119,1.369500438,1.36,3.302,2.475365854,2.027164102,2.335,4.711,3.694390244,3.103819059,3.54,6.29,14.848,13.28643242,16.68,21.642,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.740296804
76.3,"Germany, Fehmarn",11.15,54.6,11/15/2012 13:29,12/6/2019 6:29,Temperate,10,68.29986094,61842,19604,0.804816092,0.505752448,0.48,1.91,1.977348485,1.494301436,1.48,4.338,2.785588235,2.186890204,2.29,5.515,4.047878788,3.263989953,3.81,7.64,13.006,11.58096088,10.19,20.636,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.059474886
77.1,"Germany, Cape Arkona",13.8666,54.8833,11/9/2012 19:00,8/19/2020 15:00,Temperate,2,15.3293132,68157,57709,0.504092357,0.346941391,0.36,1.03,1.548598945,1.209272723,1.27,2.87,2.393067708,1.917274286,2.015,4.3438,3.889236559,3.260448514,3.53,6.593,19.151625,19.04554051,19.92,21.0804,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.780365297
77.2,"Germany, Cape Arkona",13.8666,54.8833,11/9/2012 19:00,8/19/2020 15:00,Temperate,5,15.29996919,68157,57729,0.488176096,0.330678658,0.3365,1.0124,1.508121693,1.175370893,1.246,2.796,2.341588542,1.88310221,2.02,3.9647,3.835569892,3.24658668,3.62,6.4312,18.988375,18.87064557,18.9,21.5879,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.780365297
77.3,"Germany, Cape Arkona",13.8666,54.8833,11/9/2012 19:00,8/19/2020 15:00,Temperate,7,15.33958361,68157,57702,0.504690287,0.328760945,0.33,1.06,1.53953562,1.168138125,1.23,2.9112,2.362270833,1.849290134,1.9965,4.0483,3.841204301,3.151828944,3.365,6.622,19.045875,18.92011025,19.23,21.7552,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.780365297
78.1,"Germany, Kiel Lighthouse",10.268,54.5,11/9/2012 19:09,8/20/2020 13:09,Temperate,0.5,24.39020813,68179,51550,0.497557252,0.349575246,0.33,1.13,1.492602339,1.154254255,1.23,3.02,2.204576271,1.759345733,1.98,4.216,3.767380952,3.260684816,3.545,6.416,18.675,18.51936567,18.185,21.692,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.782876712
78.2,"Germany, Kiel Lighthouse",10.268,54.5,11/9/2012 19:09,8/20/2020 13:09,Temperate,1,17.85007114,68179,56009,0.498308519,0.352587534,0.33,1.12,1.504741144,1.18678428,1.26,2.95,2.254117647,1.863897177,2.02,4.132,3.782022472,3.292525977,3.52,6.462,18.955,18.82049079,18.88,21.723,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.782876712
78.3,"Germany, Kiel Lighthouse",10.268,54.5,11/9/2012 19:09,8/20/2020 13:09,Temperate,2,19.66001261,68179,54775,0.500904863,0.361239836,0.35,1.11,1.469171271,1.174565936,1.285,2.759,2.20344086,1.823158939,2.02,3.96,3.663932584,3.222771357,3.46,6.142,19.0225,18.90385349,18.555,21.731,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.782876712
78.4,"Germany, Kiel Lighthouse",10.268,54.5,11/9/2012 19:09,8/20/2020 13:09,Temperate,4,15.69984893,68179,57475,0.493730319,0.354708966,0.34,1.06,1.418912467,1.124175107,1.16,2.78,2.136165803,1.747113378,1.93,3.686,3.584301075,3.039089739,3.33,6.1,18.54625,18.41518138,18.22,21.384,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.782876712
78.5,"Germany, Kiel Lighthouse",10.268,54.5,11/9/2012 19:09,8/20/2020 13:09,Temperate,8,24.61021722,68179,51400,0.875973333,0.479923304,0.44,1.87,2.267345133,1.505355608,1.48,4.412,3.189302326,2.271388019,2.455,6.628,4.706071429,3.699134041,3.995,9.501,17.8725,17.47901467,19.145,20.81,Antao Laura,COSYNA,Antao Laura,spatial_block_17,7.782876712
79.1,"Germany, North Sea",6.583333,54,9/23/2010 3:15,7/3/2020 2:22,Temperate,3,68.65023803,85704,26868,0.426543817,0.276906598,0.26,0.78,1.198669951,0.848911748,0.85,2.356,1.633391304,1.125707447,1.18,3.24,2.637868852,1.814679051,2.22,5.41,12.765,12.43375796,12.965,15.842,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.783460807
79.2,"Germany, North Sea",6.583333,54,9/23/2010 0:15,3/16/2020 6:22,Temperate,6,64.780071,83095,29266,0.388509174,0.257951206,0.24,0.65,1.189759615,0.846679373,0.85,2.036,1.781696429,1.268185036,1.385,3.265,3.012631579,2.13890142,2.4,5.684,13.71125,13.10567121,15.045,17.932,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.485629756
80.1,"Germany, North Sea",7.1583,55.19499,9/20/2011 12:22,2/23/2020 1:29,Temperate,6,83.04947063,73862,12520,0.356329787,0.213945373,0.19,0.717,1.063541667,0.704977107,0.655,2,1.600188679,1.127838697,1.05,3.74,2.435333333,1.579237998,2.325,4.632,12.14,11.14261557,13.88,15.95,Antao Laura,COSYNA,Antao Laura,spatial_block_19,8.431634323
80.2,"Germany, North Sea",7.1583,55.19499,9/20/2011 12:22,2/25/2020 8:29,Temperate,12,84.57053181,73917,11405,0.31423301,0.198737287,0.17,0.67,0.921264368,0.659452608,0.68,1.842,1.35875,1.016756992,1.035,2.191,2.152142857,1.42363779,2.23,3.537,10.902,10.10732551,11.13,14.75,Antao Laura,COSYNA,Antao Laura,spatial_block_19,8.437912861
81.1,"Germany, North Sea",6.35,54.16667,9/19/2010 22:43,2/3/2020 23:41,Temperate,6,60.37990703,82178,32559,0.400312925,0.259454769,0.235,0.83,1.159344978,0.891091944,0.85,2.106,1.788099174,1.406156217,1.44,3.18,3.038709677,2.430082287,2.57,5.453,11.48111111,9.34360205,14.54,18.224,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.380932268
81.2,"Germany, North Sea",6.35,54.16667,9/19/2010 22:43,4/8/2020 13:41,Temperate,10,61.6995618,83751,32077,0.388567512,0.22524505,0.2,0.66,1.086428571,0.779834618,0.735,1.643,1.604518519,1.215379805,1.22,2.498,2.403116883,1.874705505,1.78,4.264,13.961,12.53867433,13.51,19.897,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.557872907
82.1,"Germany, North Sea",6.783333,54.68333,8/8/2011 20:45,9/14/2018 5:27,Temperate,4,78.92988397,62311,13129,0.420033613,0.264624729,0.27,0.892,1.3345,0.920734117,0.875,2.642,2.047142857,1.465303158,1.46,4.035,2.7225,2.017962226,2.235,4.846,12.125,11.93659862,11.64,14.73,Antao Laura,COSYNA,Antao Laura,spatial_block_19,7.10510274
82.2,"Germany, North Sea",6.783333,54.68333,9/23/2010 12:45,7/3/2020 6:27,Temperate,6,73.84952605,85769,22429,0.377274529,0.250861879,0.24,0.872,1.054556213,0.771612042,0.84,2.164,1.540729167,1.143185426,1.39,2.755,2.455660377,1.880062677,2.24,4.506,10.70125,10.45989135,11.285,12.874,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.782842466
82.3,"Germany, North Sea",6.783333,54.68333,8/10/2011 1:45,7/3/2020 6:27,Temperate,11,73.5706235,78076,20635,0.459131833,0.246954933,0.22,1.148,1.01388535,0.691989343,0.76,2.198,1.429772727,0.899591018,1.195,3.022,2.369148936,1.664837071,2.3,4.504,11.17285714,10.40523881,11.32,14.368,Antao Laura,COSYNA,Antao Laura,spatial_block_19,8.904646119
83,"Germany, Heligoland",7.867,54.16,4/12/2015 0:23,9/25/2018 11:39,Temperate,0.5,57.02994802,60605,26042,0.638013245,0.441528548,0.4,1.46,1.543965517,1.21840649,1.3,2.95,2.080327869,1.668732411,1.9,3.9,3.167741935,2.49356909,3.3,5,14.7,14.59280644,14.9,16.45,Antao Laura,COSYNA,Antao Laura,spatial_block_19,3.458820396
84,"Germany, Heligoland",7.891111,54.17972,4/20/2011 14:31,7/3/2020 6:02,Temperate,0.5,56.17975441,161487,70764,0.866198502,0.587543876,0.6,2,1.957575758,1.504821561,1.575,4,2.683136095,2.187096174,2.1,5.32,3.961904762,3.347376956,3.5,6.8,16.81875,16.59775874,17.2,18.93,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.209990487
85,"Germany, North Sea",8.117,54,4/20/2011 11:12,7/3/2020 3:36,Temperate,0.5,46.56999926,161516,86298,0.916706068,0.697000268,0.7,1.9,1.960997442,1.664531423,1.7,3.5,2.678465347,2.373717803,2.475,4.69,3.972,3.522607594,3.7,5.91,15.885,15.51500771,17.4,18.76,Antao Laura,COSYNA,Antao Laura,spatial_block_19,9.210091324
86,"Germany, Elbe River Estuary",8.943783,53.85905,3/15/2012 0:00,10/30/2013 8:30,Temperate,3,22.49964948,85588,66331,1.623354701,1.470912632,1.52,2.556,3.344188406,3.076531558,3.25,4.922,4.552485714,4.230449087,4.01,6.74,6.459941176,5.988398854,6.15,9.2264,20.3395,20.05525687,20.3395,23.0503,Antao Laura,COSYNA,Antao Laura,spatial_block_19,1.62836758
87,"Germany, Jade Bight",8.188217,53.516566,4/11/2007 12:20,11/14/2011 14:40,Temperate,4,9.810177656,241647,217941,1.248005863,1.061337319,1.06,2.0988,3.116806306,2.733415386,2.645,5.268,4.462589286,4.003200606,4.2,7.3278,6.416153846,6.037885194,5.98,9.074,22.2222,21.73326184,23.824,25.096,Antao Laura,COSYNA,Antao Laura,spatial_block_19,4.597526636
88.1,"Germany, North Sea",6.333333,55,5/27/2011 11:30,3/19/2019 7:25,Temperate,3,57.5093331,68841,29251,0.30977088,0.209338623,0.2,0.67,0.932576419,0.666188943,0.67,1.988,1.388,0.983037868,1.06,2.826,2.459180328,1.92320398,1.83,4.95,12.56,11.85670863,13.32,16.686,Antao Laura,COSYNA,Antao Laura,spatial_block_19,7.815972222
88.2,"Germany, North Sea",6.333333,55,5/21/2011 16:30,3/19/2019 7:25,Temperate,6,57.36968027,68965,29400,0.340122699,0.213378699,0.21,0.7,0.982156863,0.730669672,0.69,2.012,1.472752294,1.15501229,1.16,3.19,2.291090909,1.654168595,2.07,4.076,11.01857143,10.40362092,11.63,15.112,Antao Laura,COSYNA,Antao Laura,spatial_block_19,7.831839802
88.3,"Germany, North Sea",6.333333,55,5/27/2011 11:30,3/19/2019 7:25,Temperate,11,55.23986418,68914,30846,0.35431167,0.199083632,0.18,0.75,0.881708333,0.641059818,0.62,2.033,1.287938931,0.99839897,1.06,2.45,2.211230769,1.735403986,1.8,4.626,11.89714286,11.368498,13.21,14.894,Antao Laura,COSYNA,Antao Laura,spatial_block_19,7.815972222
89.1,"Croatia, Kornati",15.22,43.836389,5/9/2009 23:00,5/20/2016 10:00,Temperate,5,8.659526128,61620,56284,0.920239473,0.502371111,0.476,2.406,2.071553254,1.366576214,1.198,4.9711,2.746664706,1.970318717,1.7205,6.4137,3.9938625,3.268747748,3.1125,7.4626,13.463375,11.44987512,15.6985,16.402,Garrabou Joaquim,Same as PI,Garrabou Joaquim,spatial_block_21,7.03413242
89.2,"Croatia, Kornati",15.22,43.836389,5/9/2009 23:00,5/20/2016 10:00,Temperate,10,1.319376826,61620,60807,1.089668504,0.52619716,0.384,3.2653,2.132788462,1.314684925,0.966,5.7395,2.721415301,1.885557432,1.626,6.7766,3.832825581,3.104828609,2.6855,8.0515,12.73175,10.78762638,14.151,15.7066,Garrabou Joaquim,Same as PI,Garrabou Joaquim,spatial_block_21,7.03413242
95.1,"Turkey, Kas Kovanli island",29.62139,36.15194,7/22/2014 11:00,12/23/2015 4:00,Temperate,5,0.337322303,12451,12409,0.558617308,0.361017128,0.377,1.2292,1.3326,1.003572101,0.972,2.6672,1.953473684,1.503057251,1.69,3.9768,2.973111111,2.484633995,3.0725,4.9913,11.245,11.15408876,11.245,12.3866,Garrabou Joaquim,Same as PI,Garrabou Joaquim,spatial_block_23,1.421118721
95.2,"Turkey, Kas Kovanli island",29.62139,36.15194,7/22/2014 11:00,12/23/2015 4:00,Temperate,10,1.718737451,12451,12237,0.731038911,0.384312137,0.3565,2.0677,1.668786667,1.110379678,0.989,3.8986,2.295684211,1.639509656,1.6385,4.5225,3.3485,2.689087377,3.2365,5.7732,11.1545,11.06761763,11.1545,12.2661,Garrabou Joaquim,Same as PI,Garrabou Joaquim,spatial_block_23,1.421118721
96,"Ecuador, Bartolome Island",-90.544861,-0.279722,3/30/2018 11:30,8/11/2018 20:30,Tropical,8,0,6451,6451,1.361725926,1.008432261,1.014,2.955,3.44205,3.102208487,3.147,5.2581,4.5673,4.338145898,4.368,6.4259,5.8706,5.813710133,5.863,6.829,7.882,7.882,7.882,7.882,Bruno John,Same as PI,Bruno John,spatial_block_25,0.368150685
97,"Ecuador, Cabo Ibbetson",-90.732,0.543972,3/29/2018 10:05,8/12/2018 7:35,Tropical,8,0,6524,6524,1.957751825,1.645122575,1.646,3.6956,3.68085,3.361544585,3.4865,5.5911,4.6591,4.457978618,4.9095,5.7424,5.754,5.680022255,5.708,6.7924,7.711,7.711,7.711,7.711,Bruno John,Same as PI,Bruno John,spatial_block_25,0.372317352
98,"Ecuador, Cerro Mundo",-82.581667,-0.871389,7/28/2019 12:15,8/26/2020 13:30,Tropical,8,0,37926,37926,2.825828283,2.522423973,2.607,4.629,5.158666667,4.913328566,4.909,7.3438,6.047172414,5.758469868,6.096,8.0212,7.017571429,6.601614612,7.3035,9.2481,8.7955,7.277510563,8.7955,12.7471,Bruno John,Same as PI,Bruno John,spatial_block_27,1.082334475
99,"Ecuador, La Botella",-90.496583,-1.291444,3/26/2018 16:09,8/16/2018 8:09,Tropical,8,0,6849,6849,1.923777778,1.575861496,1.942,3.2377,3.581666667,3.401114035,3.814,4.543,4.204454545,4.111021325,4.241,5.124,5.06,4.972619965,4.561,6.2052,9.201,9.201,9.201,9.201,Bruno John,Same as PI,Bruno John,spatial_block_25,0.39086758
100,"Ecuador, Punta Cormoran",-90.422611,-1.220667,3/26/2018 7:17,8/17/2018 10:17,Tropical,8,0,6919,6919,2.697131034,2.332826488,2.513,4.6332,4.47647619,4.146535382,4.284,6.32,5.239181818,4.929480342,5.301,6.32,6.5796,6.249721408,6.681,8.7506,10.121,10.121,10.121,10.121,Bruno John,Same as PI,Bruno John,spatial_block_25,0.394863014
101,"Ecuador, Punta Espinosa",-91.435833,-0.270361,3/28/2018 17:37,8/13/2018 9:37,Tropical,8,0,6609,6609,2.753956835,2.504516958,2.795,4.341,4.7423,4.668922879,4.7065,5.8765,5.3028,5.248080004,5.153,6.4237,6.6444,6.60405716,6.674,7.4144,9.244,9.244,9.244,9.244,Bruno John,Same as PI,Bruno John,spatial_block_25,0.37716895
102,"Spain, Columbretes Nature Reserve",0.682778,39.897111,6/28/2004 20:00,10/21/2020 16:00,Temperate,5,0.069923224,143014,142914,0.664618627,0.447991839,0.4391,1.503,1.614517606,1.268212477,1.2906,3.2444,2.280334507,1.86354044,1.9606,4.25775,3.480128141,2.988678165,3.497,5.8392,14.57734706,14.42834385,15.171,15.768,Kersting Diego,Same as PI,Kersting Diego,spatial_block_29,16.32557078
103,"Canada, Bay Bulls",-52.79167,47.30972,1/18/2011 1:30,3/21/2015 9:30,Temperate,4,19.1597604,73122,59112,1.274674354,0.759199727,0.672,3.085,3.389439024,2.237363756,1.955,8.9048,4.585747573,3.198700261,2.901,10.2488,5.978306122,4.432850625,4.528,11.982,14.8142,11.9125252,17.446,19.3412,Gagnon Patrick,Same as PI,Gagnon Patrick,spatial_block_16,4.173515982
105,"Canada, Bauline",-52.834622,47.722752,11/7/2019 0:00,7/5/2020 11:00,Temperate,6,0,1933,1933,0.501033058,0.519036525,0.25,1,1.921428571,1.220184048,1,3.5,3.069444444,2.058499194,1.625,8.55,4.138888889,3.165119709,2.75,7.1,14,14,14,14,Schuster Jasmin,Same as PI,Schuster Jasmin,spatial_block_16,0.66152968
106,"Canada, St. Phillips",-52.857052,47.625909,11/6/2019 18:00,7/5/2020 2:00,Temperate,6,0,1932,1932,0.58744856,0.671757635,0.5,1.45,2.007142857,1.351868411,1,4.15,3.263888889,2.096600519,2,8.175,4.888888889,3.627148791,3.5,9.95,15,15,15,15,Schuster Jasmin,Same as PI,Schuster Jasmin,spatial_block_16,0.661187215
107,"Hawaii, Kaneohe Bay",-157.7843583,21.43118497,7/25/2017 18:00,3/22/2019 8:00,Subtropical,3,18.99013335,87061,70528,0.642631579,0.596385142,0.593,0.9847,1.442986111,1.370888936,1.326,2.0114,1.932972973,1.843539408,1.69,2.8036,2.472631579,2.302795592,2.354,3.4396,8.052,8.051940325,8.052,8.0768,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,1.656392694
108,"Hawaii, Kaneohe Bay",-157.7728388,21.41945634,7/19/2017 18:00,10/3/2019 15:00,Subtropical,1.2,48.86985446,116047,59335,1.643137019,1.542088093,1.584,2.4045,2.702822581,2.555135672,2.6325,3.8557,3.23690625,3.079923702,3.2005,4.4941,4.051666667,3.960763985,3.976,5.3196,6.452333333,6.117947359,6.404,8.452,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.207876712
109,"Hawaii, Kaneohe Bay",-157.7836392,21.42834351,7/25/2017 18:10,5/20/2019 22:40,Subtropical,3,23.2204843,95644,73435,0.661126214,0.607305985,0.593,0.993,1.4786,1.385439951,1.275,2.2664,1.991461538,1.860815789,1.665,3.2922,2.51052381,2.283424846,2.667,3.614,8.019,8.011314499,8.019,8.2998,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,1.819691781
110,"Hawaii, Kaneohe Bay",-157.7837221,21.42788644,7/25/2017 18:00,9/29/2019 6:00,Subtropical,3.5,19.39015128,114553,92341,0.728970634,0.682100459,0.691,1.0818,1.549617021,1.468739578,1.3805,2.3916,2.035854167,1.917899148,1.7365,3.2453,2.5642,2.385536979,2.39,3.7836,6.177333333,5.372884671,7.577,8.3674,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.179452055
111,"Hawaii, Kaneohe Bay",-157.7920745,21.43665098,7/14/2017 18:00,10/3/2019 15:00,Subtropical,0.7,17.54005841,116767,96286,1.443333828,1.259686557,1.2985,2.4172,2.899606061,2.664409656,2.673,4.5358,3.645134615,3.298337401,3.3605,5.5491,4.233192308,3.85142321,4.03,6.373,8.200105733,7.38257626,9.666,10.91425376,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.221575342
112,"Hawaii, Kaneohe Bay",-157.7844176,21.43141631,7/25/2017 18:00,3/22/2019 8:00,Subtropical,2.6,18.99013335,87061,70528,0.594200405,0.55082131,0.579,0.872,1.390041667,1.317387658,1.2225,2.0556,1.892027027,1.79691363,1.678,2.8036,2.399105263,2.223286236,2.158,3.4804,7.848,7.844480799,7.848,8.036,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,1.656392694
113,"Hawaii, Kaneohe Bay",-157.7956053,21.45189766,7/12/2017 18:00,10/3/2019 11:00,Subtropical,1.2,13.07004127,117031,101735,1.177724332,1.105477075,1.171,1.687,2.113951923,2.031530824,2.0235,2.8837,2.591925926,2.448923399,2.559,3.7612,3.114423077,2.97521683,2.8275,4.2175,6.4876184,5.82759606,8.08,8.41748416,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.226598174
114,"Hawaii, Kaneohe Bay",-157.7959912,21.44945819,8/15/2017 18:00,5/18/2019 15:50,Subtropical,0.5,54.09027868,92292,42371,1.298036913,1.207691094,1.187,1.8885,2.422931818,2.32469736,2.4705,3.3577,2.889347826,2.79229536,2.754,3.7876,3.239461538,3.082030212,3.046,4.3232,6.514,6.238014107,6.514,8.0148,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,1.755917047
115,"Hawaii, Kaneohe Bay",-157.8015228,21.43813717,8/22/2017 18:00,8/31/2019 23:50,Subtropical,0.5,38.53004171,106452,65436,2.074661572,1.91697374,1.9625,3.1255,3.692382353,3.508137879,3.4595,5.1439,4.452916667,4.112461458,4.379,6.69,5.590117647,5.410279872,5.264,7.669,7.702,6.525097124,6.198,12.1324,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.02532344
116,"Hawaii, Kaneohe Bay",-157.7969448,21.45526048,7/14/2017 18:00,9/18/2019 15:00,Subtropical,2.4,19.62969103,114607,92110,0.950731783,0.878543743,0.888,1.386,1.880729167,1.794353845,1.7695,2.5095,2.32318,2.179924637,2.195,3.368,2.83956,2.69495296,2.631,4.0528,6.942666667,6.835622114,7.434,7.9428,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.180479452
117,"Hawaii, Kaneohe Bay",-157.7954312,21.45097389,7/14/2017 18:00,10/3/2019 12:00,Subtropical,1.5,17.30036232,116749,96551,1.120594675,1.043870071,1.082,1.6365,2.06991,1.945200413,2.012,2.9767,2.572365385,2.396579501,2.474,3.651,2.934222222,2.746074344,2.969,4.245,6.909544833,6.234792255,7.625,9.4367076,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.221232877
118,"Hawaii, Kaneohe Bay",-157.79744,21.45460401,7/14/2017 18:00,10/1/2019 11:00,Subtropical,2.1,19.31990898,116455,93956,0.953381459,0.886230259,0.893,1.4473,1.845887755,1.761893325,1.7815,2.5604,2.256313725,2.131025008,2.131,3.263,2.7216,2.607978211,2.558,3.7126,5.993666667,5.38472701,7.238,7.9036,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.215639269
119,"Hawaii, Kaneohe Bay",-157.8195752,21.47039099,7/12/2018 18:00,7/5/2019 7:50,Subtropical,1.4,9.900567078,51492,46394,1.427572308,1.302420892,1.378,2.2028,2.675291667,2.598093953,2.5105,3.7875,3.34064,3.229809048,3.074,4.5536,3.999666667,3.94441474,3.9935,4.8108,9.669,9.669,9.669,9.669,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,0.979661339
120,"Hawaii, Kaneohe Bay",-157.8209955,21.47049568,7/19/2017 18:00,3/25/2019 8:00,Subtropical,1,16.27035775,88357,73981,1.623301158,1.486486738,1.5435,2.4298,3.06716,2.986724515,2.897,4.1928,3.729769231,3.643038162,3.55,4.647,4.345947368,4.273578472,4.358,5.1004,10.1815,10.18149901,10.1815,10.1851,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,1.681050228
121,"Hawaii, Kaneohe Bay",-157.8226816,21.46056287,7/20/2017 18:00,6/30/2019 0:10,Subtropical,1,14.49957898,102134,87325,2.36776634,2.08082086,2.0925,3.8446,4.528829545,4.25114687,4.1125,6.4769,5.592955556,5.30514966,5.335,8.3558,6.791681818,6.50506783,6.2725,10.2604,13.945,13.84905542,13.945,15.2514,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,1.943169711
122,"Hawaii, Kaneohe Bay",-157.8216828,21.4668835,7/19/2017 18:00,10/3/2019 10:00,Subtropical,0.9,48.62994216,116017,59598,1.135595694,1.02822156,1.086,1.7843,2.116290323,2.00896409,2.089,2.9489,2.611625,2.53532327,2.6125,3.2565,3.188466667,3.144892305,3.067,3.8046,6.162,5.798772471,6,8.2304,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.207305936
123,"Hawaii, Kaneohe Bay",-157.8210831,21.46947225,7/19/2017 18:00,10/2/2019 14:30,Subtropical,0.9,14.69025022,115900,98874,2.949861272,2.511998244,2.3655,5.2808,5.303598039,4.749626507,4.5525,9.002,6.535653846,5.942310394,5.614,10.1692,7.9088,7.287309876,6.833,12.4168,15.2412138,14.40408155,17.295,19.15711312,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.205079909
124,"Hawaii, Kaneohe Bay",-157.8216664,21.46739714,7/19/2017 18:00,10/3/2019 9:30,Subtropical,0.7,10.44960091,116014,103891,1.860447043,1.582995517,1.631,3.2746,3.64704717,3.341050394,3.3535,5.605,4.616537037,4.296747201,4.1455,6.9775,5.71128,5.373607325,5.324,8.831,9.472,8.528122116,10.377,13.0074,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.207248858
125,"Hawaii, Kaneohe Bay",-157.8329455,21.47694941,7/21/2017 18:00,10/2/2019 11:00,Subtropical,1.4,35.86005831,115591,74140,1.815585742,1.716294292,1.778,2.617,3.108223684,3.026977033,2.8925,4.1405,3.749025641,3.665240421,3.55,4.7826,4.544947368,4.476921674,4.653,5.5812,7.019652867,6.443329391,5.917,10.02416688,Madin Elizabeth,Same as PI,Madin Elizabeth,spatial_block_8,2.199200913
